AlgoName,FileName,PopSize,Gen,Cost
TOS,testfiles/lin105.tsp,100,2000,46609.81480212311
TOS,testfiles/lin105.tsp,100,5000,39295.974522940254
TOS,testfiles/lin105.tsp,100,10000,34053.59826384418
TOS,testfiles/lin105.tsp,100,20000,32376.44550501736
ROI,testfiles/lin105.tsp,200,0,104999.97856628793
ROI,testfiles/lin105.tsp,200,2000,81383.54536442006
ROI,testfiles/lin105.tsp,200,5000,67032.9385051628
ROI,testfiles/lin105.tsp,200,10000,59986.93484536637
ROI,testfiles/lin105.tsp,200,20000,49294.67086745175
TOI,testfiles/lin105.tsp,200,0,105391.00388808102
TOI,testfiles/lin105.tsp,200,2000,33122.87551093354
TOI,testfiles/lin105.tsp,200,5000,22909.90954682026
TOI,testfiles/lin105.tsp,200,10000,19241.521209306396
TOI,testfiles/lin105.tsp,200,20000,16577.733572582376
TOS,testfiles/lin105.tsp,200,0,105132.25467833722
TOS,testfiles/lin105.tsp,200,2000,42611.164345217425
TOS,testfiles/lin105.tsp,200,5000,35353.39025373661
TOS,testfiles/lin105.tsp,200,10000,31947.921797627954
TOS,testfiles/lin105.tsp,200,20000,29408.848637061066
ROI,testfiles/pcb442.tsp,20,0,740349.307735436
ROI,testfiles/pcb442.tsp,20,2000,467944.2658584228
ROI,testfiles/pcb442.tsp,20,5000,390773.5495810333
ROI,testfiles/pcb442.tsp,20,10000,346984.33557594375
ROI,testfiles/pcb442.tsp,20,20000,292664.8720573849
TOI,testfiles/pcb442.tsp,20,0,755448.2496798573
TOI,testfiles/pcb442.tsp,20,2000,396693.4478831188
TOI,testfiles/pcb442.tsp,20,5000,306679.1778555197
TOI,testfiles/pcb442.tsp,20,10000,233355.11178192706
TOI,testfiles/pcb442.tsp,20,20000,173897.5999173152
TOS,testfiles/pcb442.tsp,20,0,744839.043049913
TOS,testfiles/pcb442.tsp,20,2000,438578.87858938146
TOS,testfiles/pcb442.tsp,20,5000,349733.1083229995
TOS,testfiles/pcb442.tsp,20,10000,299192.7447579274
TOS,testfiles/pcb442.tsp,20,20000,259286.55848355332
ROI,testfiles/pcb442.tsp,50,0,742882.5184516939
ROI,testfiles/pcb442.tsp,50,2000,557739.3555387167
ROI,testfiles/pcb442.tsp,50,5000,479579.21279550646
ROI,testfiles/pcb442.tsp,50,10000,398917.6049512125
ROI,testfiles/pcb442.tsp,50,20000,344393.3889602615
TOI,testfiles/pcb442.tsp,50,0,734787.0092380798
TOI,testfiles/pcb442.tsp,50,2000,393418.8066661676
TOI,testfiles/pcb442.tsp,50,5000,300370.9067689522
TOI,testfiles/pcb442.tsp,50,10000,239379.4768518387
TOI,testfiles/pcb442.tsp,50,20000,180668.7470717486
TOS,testfiles/pcb442.tsp,50,0,727859.7417185659
TOS,testfiles/pcb442.tsp,50,2000,438895.2709701858
TOS,testfiles/pcb442.tsp,50,5000,351540.2657005663
TOS,testfiles/pcb442.tsp,50,10000,303249.31572827866
TOS,testfiles/pcb442.tsp,50,20000,264623.0027234213
ROI,testfiles/pcb442.tsp,100,0,735109.2100794681
ROI,testfiles/pcb442.tsp,100,2000,618882.0760558998
ROI,testfiles/pcb442.tsp,100,5000,553597.98058394
ROI,testfiles/pcb442.tsp,100,10000,489278.0979157736
ROI,testfiles/pcb442.tsp,100,20000,402507.3995132673
TOI,testfiles/pcb442.tsp,100,0,737483.8021373807
TOI,testfiles/pcb442.tsp,100,2000,394088.7867948924
TOI,testfiles/pcb442.tsp,100,5000,301820.3867282708
TOI,testfiles/pcb442.tsp,100,10000,243415.63235837664
TOI,testfiles/pcb442.tsp,100,20000,189749.7885242326
TOS,testfiles/pcb442.tsp,100,0,723965.7618165939
TOS,testfiles/pcb442.tsp,100,2000,429304.2566115956
TOS,testfiles/pcb442.tsp,100,5000,356964.8433592363
TOS,testfiles/pcb442.tsp,100,10000,309312.97282822337
TOS,testfiles/pcb442.tsp,100,20000,266833.7612166701
ROI,testfiles/pcb442.tsp,200,0,721537.0694727764
ROI,testfiles/pcb442.tsp,200,2000,663420.8257075986
ROI,testfiles/pcb442.tsp,200,5000,607679.3882079193
ROI,testfiles/pcb442.tsp,200,10000,546512.8710830885
ROI,testfiles/pcb442.tsp,200,20000,465487.06365823606
TOI,testfiles/pcb442.tsp,200,0,730553.3688014287
TOI,testfiles/pcb442.tsp,200,2000,398120.79429337557
TOI,testfiles/pcb442.tsp,200,5000,294941.03392860043
TOI,testfiles/pcb442.tsp,200,10000,228302.38518850447
TOI,testfiles/pcb442.tsp,200,20000,175242.11474377694
TOS,testfiles/pcb442.tsp,200,0,728683.1298001383
TOS,testfiles/pcb442.tsp,200,2000,445303.74079943635
TOS,testfiles/pcb442.tsp,200,5000,371796.9299151223
TOS,testfiles/pcb442.tsp,200,10000,321519.8140031116
TOS,testfiles/pcb442.tsp,200,20000,271766.7513536159
ROI,testfiles/pr2392.tsp,20,0,1.5053347788198184E7
ROI,testfiles/pr2392.tsp,20,2000,1.249049515272569E7
ROI,testfiles/pr2392.tsp,20,5000,1.0990546032620532E7
ROI,testfiles/pr2392.tsp,20,10000,9553505.764910392
ROI,testfiles/pr2392.tsp,20,20000,8187852.06217873
TOI,testfiles/pr2392.tsp,20,0,1.5081098668899728E7
TOI,testfiles/pr2392.tsp,20,2000,1.157268892395918E7
TOI,testfiles/pr2392.tsp,20,5000,9418537.908355586
TOI,testfiles/pr2392.tsp,20,10000,7891142.819809308
TOI,testfiles/pr2392.tsp,20,20000,6575160.063342985
TOS,testfiles/pr2392.tsp,20,0,1.5010125794143671E7
TOS,testfiles/pr2392.tsp,20,2000,1.18278238098669E7
TOS,testfiles/pr2392.tsp,20,5000,1.0043495133926583E7
TOS,testfiles/pr2392.tsp,20,10000,8714950.964533018
TOS,testfiles/pr2392.tsp,20,20000,7495230.258146523
ROI,testfiles/pr2392.tsp,50,0,1.4850739867612181E7
ROI,testfiles/pr2392.tsp,50,2000,1.306247354932447E7
ROI,testfiles/pr2392.tsp,50,5000,1.190045850228379E7
ROI,testfiles/pr2392.tsp,50,10000,1.0662712169658406E7
ROI,testfiles/pr2392.tsp,50,20000,9309706.621341895
TOI,testfiles/pr2392.tsp,50,0,1.4970783358971642E7
TOI,testfiles/pr2392.tsp,50,2000,1.1518094599553702E7
TOI,testfiles/pr2392.tsp,50,5000,9502761.81788838
TOI,testfiles/pr2392.tsp,50,10000,7828792.748714976
TOI,testfiles/pr2392.tsp,50,20000,6416120.053914929
TOS,testfiles/pr2392.tsp,50,0,1.4963496362370353E7
TOS,testfiles/pr2392.tsp,50,2000,1.1741059137603456E7
TOS,testfiles/pr2392.tsp,50,5000,1.003696991952847E7
TOS,testfiles/pr2392.tsp,50,10000,8645138.674052328
TOS,testfiles/pr2392.tsp,50,20000,7472308.262525191
ROI,testfiles/pr2392.tsp,100,0,1.4856060218301995E7
ROI,testfiles/pr2392.tsp,100,2000,1.3719264044384446E7
ROI,testfiles/pr2392.tsp,100,5000,1.283403301499017E7
ROI,testfiles/pr2392.tsp,100,10000,1.2012705294906806E7
ROI,testfiles/pr2392.tsp,100,20000,1.0589730197038792E7
TOI,testfiles/pr2392.tsp,100,0,1.493440719787681E7
TOI,testfiles/pr2392.tsp,100,2000,1.1515411018977273E7
TOI,testfiles/pr2392.tsp,100,5000,9525613.80300948
TOI,testfiles/pr2392.tsp,100,10000,7941430.095389729
TOI,testfiles/pr2392.tsp,100,20000,6407026.65985611
TOS,testfiles/pr2392.tsp,100,0,1.4970285922875805E7
TOS,testfiles/pr2392.tsp,100,2000,1.1578385386941269E7
TOS,testfiles/pr2392.tsp,100,5000,9852569.065023482
TOS,testfiles/pr2392.tsp,100,10000,8618931.801458666
TOS,testfiles/pr2392.tsp,100,20000,7427487.702565233
ROI,testfiles/pr2392.tsp,200,0,1.4793673592931498E7
ROI,testfiles/pr2392.tsp,200,2000,1.4233766644169448E7
ROI,testfiles/pr2392.tsp,200,5000,1.3753699997263327E7
ROI,testfiles/pr2392.tsp,200,10000,1.2902821947992558E7
ROI,testfiles/pr2392.tsp,200,20000,1.176249189584951E7
TOI,testfiles/pr2392.tsp,200,0,1.490245931829476E7
TOI,testfiles/pr2392.tsp,200,2000,1.1469402058770536E7
TOI,testfiles/pr2392.tsp,200,5000,9378531.374833774
TOI,testfiles/pr2392.tsp,200,10000,7751969.546662405
TOI,testfiles/pr2392.tsp,200,20000,6324164.934518364
TOS,testfiles/pr2392.tsp,200,0,1.4881642285948616E7
TOS,testfiles/pr2392.tsp,200,2000,1.16544935243519E7
TOS,testfiles/pr2392.tsp,200,5000,9899955.169296153
TOS,testfiles/pr2392.tsp,200,10000,8518112.591588622
TOS,testfiles/pr2392.tsp,200,20000,7416092.166834515
